employee_id,first_name,last_name,gender,date_of_birth,email,phone,department_id,department_name,job_title,employment_type,join_date,salary,status,location,manager_id,years_experience
EMP015585,Dimuth,Gunawardena,MALE,08 Feb 2000,emp015585@company.lk,N/A,D001,engineering,Software Engineer,,"September 16, 2015",253725.34,On Leave,Negombo,EMP002354,27
EMP017591,Mia,Brown,Woman,11/10/1984,emp017591@company.lk,0716994063,D001,Engineering,Junior Developer,Permanent,"September 17, 2023",142385.65,terminated,Gampaha,EMP001873,28
EMP008286,Emma,Amarasinghe,Female,29/04/1980,emp008286@company.lk,0769396800,D001,Engineering,QA Engineer,Contract,03/01/2011,283921.04,ACTIVE,Matara,EMP002799,30
EMP014394,Chanaka,Dissanayake,male,07/07/1975,emp014394@company.lk,0761843502,D008,I.T.,IT Manager,Full-Time,27 Mar 2014,307560.51,ACTIVE,Kandy,,7
EMP016173,Ruwani,Jackson,M,1980/11/14,emp016173@company.lk,0771114580,D008,IT,Cloud Engineer,Permanent,28/04/2021,83015.72,Terminated,,EMP012199,
EMP001786,Anjali,Goonatilleke,Woman,1974-03-06,emp001786@company.lk,0769778879,D012,Procurement,Vendor Manager,CONTRACT,12 Jan 2011,278995.66,ACTIVE,Colombo,EMP016000,0
EMP015694,Menaka,Harris,m,1980/06/28,emp015694@company.lk,0714546497,D009,LEGAL,Compliance Officer,Full-Time,2010/03/16,,terminated,Matara,EMP005148,
EMP008945,Mohamed,Seneviratne,male,1999/04/20,,0795860915,D008,IT,Network Engineer,Contract,27/02/2016,257996.75,Terminated,Colombo,EMP018804,13
EMP008029,Charlotte,Silva,Male,23/10/1972,emp008029@company.lk,0756135626,D002,HR,HR Manager,Full-Time,10/02/2023,124587.06,terminated,Negombo,EMP000496,9
EMP013424,Malini,Liyanage,m,"August 12, 1981",emp013424@company.lk,0780100749,D007,Cust Support,Customer Success Manager,permanent,2011/04/05,137482.53,Terminated,Jaffna,EMP008195,19
EMP016027,Chanaka,Wijesinghe,m,22/07/1976,emp016027@company.lk,0743982789,D010,Research and Development,Innovation Lead,Full-Time,"August 07, 2023",39708.63,Active,,EMP006488,2
EMP019945,Sanduni,Jones,Man,14/06/1973,emp019945@company.lk,0771139630,D008,Info Tech,IT Support,CONTRACT,07-09-2023,340660.28,ACTIVE,Kurunegala,EMP002375,15
EMP004802,Ruwani,Rajapaksa,male,"January 17, 1986",emp004802@company.lk,0730560256,D009,Legel,Legal Analyst,Permanent,2019-10-07,,active,Matara,EMP014002,15
EMP001060,Suresh,Miller,Man,1978-08-29,emp001060@company.lk,0717886725,D002,Human Resources,HR Manager,,2017-02-28,316613.27,active,Kandy,EMP004432,3
EMP016371,Samantha,Perera,MALE,2000/04/09,emp016371@company.lk,N/A,D003,sales,Sales Manager,Permanent,2019/06/08,112799.7,on leave,Gampaha,EMP005913,21
EMP003891,Thisari,Miller,MALE,1975-03-05,emp003891@company.lk,0759185930,D005,FINANCE,Finance Manager,Part-Time,"December 23, 2022",175842.34,Active,Kurunegala,EMP013745,
EMP018157,Daniel,Goonatilleke,m,,emp018157@company.lk,0713272238,D002,Human Resource,Talent Acquisition Specialist,Part-Time,2011/10/21,298529.84,Inactive,Galle,,7
EMP015308,Kevin,Dassanayake,FEMALE,1977-09-11,,0781167742,D005,finance,Finance Analyst,Permanent,07/08/2021,137476.55,on leave,Colombo,EMP011656,26
EMP017140,Anjali,Abeywickrama,male,1993-10-10,emp017140@company.lk,0751968815,D002,H.R.,Talent Acquisition Specialist,CONTRACT,13/05/2022,269642.51,terminated,Jaffna,EMP017090,12
EMP019894,Thilina,Bandara,F,1990/06/01,emp019894@company.lk,0748472639,D008,Information Technology,Cybersecurity Analyst,,2016-03-25,156417.97,Terminated,Matara,EMP013098,30
EMP007448,Tharushi,Ilangasinghe,MALE,05-05-1998,,0783301524,D012,Procurement,Supply Manager,,02/07/2012,283326.14,active,Kandy,EMP016991,11
EMP007808,Asanka,Gamage,f,"June 25, 1990",emp007808@company.lk,0747498120,D008,I.T.,Network Engineer,full-time,"October 18, 2012",189975.83,active,Colombo,EMP003908,26
EMP012857,Dilani,,MALE,1997-08-04,,0785275468,D002,Human Resource,HR Executive,CONTRACT,08-31-2013,99439.47,Terminated,Kurunegala,EMP012540,6
EMP008515,Rangi,Thomas,female,15 Nov 1997,emp008515@company.lk,0722738207,D007,customer support,Support Team Lead,permanent,"December 08, 2012",66693.92,Active,Colombo,EMP001345,16
EMP002009,Yomal,Harris,M,10-02-1978,emp002009@company.lk,0790118482,D011,Admin,Records Officer,permanent,10/07/2022,337215.95,Active,Kandy,EMP001092,23
EMP008790,Nimal,Liyanage,female,10-09-2000,,0786709225,D002,Human Resource,Recruiter,Part-Time,"September 22, 2011",92425.49,terminated,Negombo,EMP007202,9
EMP007090,Iresha,Goonatilleke,FEMALE,18 Mar 1977,,0791337288,D007,Customer Support,Senior Support Agent,Permanent,20/12/2014,,Terminated,Kurunegala,EMP006420,27
EMP019599,Shehan,Smith,Man,06 Apr 1999,emp019599@company.lk,0795663387,D002,HR,Recruiter,,2018-06-06,99702.62,ACTIVE,Galle,EMP019035,13
EMP016602,Ruwani,Wickramasinghe,Male,26 May 1997,emp016602@company.lk,0748162389,D007,Customer Support,Support Team Lead,,17/02/2012,,terminated,Kandy,EMP010718,2
EMP014465,Sophia,Seneviratne,Female,1975/07/04,emp014465@company.lk,0748794684,D005,finance,Finance Analyst,Contract,03-10-2021,243392.88,active,Galle,EMP017388,4
EMP007617,John,,f,1976-08-24,emp007617@company.lk,0793615561,D006,OPERATIONS,Operations Executive,Contract,01-20-2011,199814.3,on leave,Negombo,EMP016454,6
EMP005484,Chathura,Davis,Woman,1983/10/30,emp005484@company.lk,N/A,D082,legal,Contract Manager,Part-Time,2017/02/13,57017.32,ACTIVE,Kurunegala,EMP013031,17
EMP009810,Menaka,Bandara,Male,12-28-1978,emp009810@company.lk,0717546032,D002,Human Resources,Compensation Analyst,Full-Time,"July 23, 2013",333572.37,Inactive,Jaffna,EMP013197,18
EMP018288,Hasini,Karunaratne,f,"June 29, 1992",emp018288@company.lk,0778769399,D002,Human Resource,HR ANALYST,CONTRACT,03-10-2015,266061.48,active,Negombo,EMP013547,28
EMP011772,Sanduni,Jackson,MALE,24/11/1975,emp011772@company.lk,0719343602,D003,Sale,Sales Executive,Full-Time,05 Aug 2016,163209.15,Inactive,Jaffna,EMP004930,15
EMP000848,Thisari,Taylor,f,13/04/1973,emp000848@company.lk,0724682341,D002,H.R.,Compensation Analyst,Part-Time,29/08/2024,123597.95,On Leave,Gampaha,EMP014890,0
EMP008290,Malini,Brown,Man,1979-08-14,emp008290@company.lk,0761541346,D011,Administraton,Office Manager,permanent,30 Sep 2020,214020.47,Active,Kandy,EMP019544,24
EMP008867,Ashan,Silva,m,1992/12/02,emp008867@company.lk,0769424712,D006,OPERATIONS,Logistics Coordinator,Full-Time,2021-08-28,288015.66,Inactive,Jaffna,EMP018091,29
EMP001662,Rajith,Miller,female,08-08-1998,emp001662@company.lk,N/A,D003,Sales,Sales Manager,Full-Time,2021/04/26,278498.94,Inactive,Kurunegala,,21
EMP004518,Emma,Miller,Female,27/12/1989,emp004518@company.lk,0763400620,D011,Administraton,Records Officer,full-time,"January 15, 2011",289323.72,Active,Kandy,EMP003559,23
EMP014148,Asanka,Smith,Man,29 Dec 1994,emp014148@company.lk,0767725352,D010,R&D,Innovation Lead,Full-Time,"July 20, 2017",341179.22,on leave,Galle,EMP013714,24
EMP012699,Sanduni,Samaraweera,f,1987-05-22,emp012699@company.lk,0715029794,D002,Human Resource,HR Manager,permanent,02-06-2023,158091.66,on leave,Kandy,EMP009913,27
EMP000202,Isuru,Kodituwakku,Female,26/12/1990,emp000202@company.lk,0761214452,D008,IT,Network Engineer,Contract,22 Apr 2010,263536.47,on leave,Colombo,EMP003079,6
EMP013968,Charlotte,Gunawardena,Female,04-29-1989,emp013968@company.lk,0724929259,D069,Operatons,Logistics Coordinator,Full-Time,01-01-2022,141942.17,Active,,EMP016997,30
EMP011245,Arjun,Kodituwakku,Woman,"January 27, 1988",,0710975712,D001,ENGINEERING,Software Engineer,Part-Time,"October 21, 2022",114763.69,on leave,Gampaha,EMP019065,11
EMP005541,Nadeesha,,male,1996-05-03,emp005541@company.lk,0775236120,D007,customer support,Support Team Lead,Permanent,2010/10/16,159758.4,Active,Kandy,,18
EMP013527,Lakshmi,Karunaratne,MALE,03-13-1989,emp013527@company.lk,0737466519,D006,Operatons,Operations Manager,full-time,"January 12, 2012",228419.45,active,Colombo,EMP017938,14
EMP007194,Gayan,Miller,F,25 Apr 1973,emp007194@company.lk,0761374652,D008,Info Tech,Cybersecurity Analyst,Part-Time,05-17-2022,,Terminated,Jaffna,EMP007706,9
EMP005692,Chanaka,Weerasinghe,FEMALE,22 Jan 1985,emp005692@company.lk,0717410213,D003,Sale,Account Manager,full-time,18 Jun 2014,60029.78,Inactive,Colombo,EMP001809,15
EMP003432,Dasun,Wimalasuriya,female,09-14-1989,emp003432@company.lk,0726505249,D006,OPERATIONS,SUPPLY CHAIN ANALYST,Part-Time,"September 22, 2018",,Inactive,Negombo,EMP018851,4
EMP014952,Nimal,Goonatilleke,Male,1972/12/25,emp014952@company.lk,0756363281,D004,MARKETING,Content Writer,Permanent,29/07/2018,301459.05,Inactive,Gampaha,EMP019617,22
EMP002514,,Wijesinghe,Woman,04 Jan 1980,emp002514@company.lk,0744017284,D006,Operations,Logistics Coordinator,Contract,"January 26, 2012",139150.93,Terminated,Gampaha,EMP016069,11
EMP006865,Lasith,Weerasinghe,female,1995-02-16,emp006865@company.lk,0780276898,D008,it,System Admin,CONTRACT,"February 21, 2020",85263.27,On Leave,Galle,,1
EMP005469,Suresh,Ilangasinghe,F,"October 25, 1992",emp005469@company.lk,0747828925,D008,Information Technology,IT Manager,,12 Oct 2014,38404.09,Active,Galle,,23
EMP000287,Isabella,Fernando,M,04 Apr 1992,emp000287@company.lk,0769398880,D009,Legel,LEGAL ANALYST,Part-Time,"November 26, 2013",344563.27,terminated,Galle,EMP004407,12
EMP012159,Mia,Gunasekara,female,1985/03/24,emp012159@company.lk,0738175153,D004,Mktg,Content Writer,Full-Time,2011/01/27,171702.03,ACTIVE,Kandy,EMP018205,11
EMP019721,Anjali,Jayasuriya,Woman,01-09-1983,emp019721@company.lk,N/A,D010,R&D,Product Developer,,2015-01-07,286793.36,active,Colombo,EMP012997,28
EMP011723,Anjali,Garcia,f,16 Aug 1999,,0735571504,D012,Procurment,Category Analyst,permanent,2022-10-15,253920.07,active,Jaffna,EMP005177,1
EMP018949,Malini,Gunasekara,m,10 Mar 1988,emp018949@company.lk,N/A,D003,sales,Business Dev Executive,Part-Time,2021-05-12,47476.27,Active,Matara,EMP008595,1
EMP008760,Michael,Jones,Woman,"December 23, 1990",,0717691526,D009,LEGAL,Legal Counsel,Full-Time,11-18-2016,127311.4,ACTIVE,Galle,EMP003944,14
EMP002388,Rashmi,Kodituwakku,Female,25/05/1997,emp002388@company.lk,0738200558,D002,Human Resource,HR Manager,Contract,2010-10-10,251599.97,on leave,Galle,EMP016644,0
EMP010733,Ava,Bandara,f,11-12-1993,emp010733@company.lk,0783422375,D005,Fiance,Payroll Officer,CONTRACT,2014/01/01,176651.2,Active,Gampaha,EMP005732,29
EMP018531,Chamara,Miller,male,,emp018531@company.lk,0788492268,D006,operations,Process Engineer,Part-Time,04 Jan 2013,153531.07,Inactive,Kurunegala,EMP000390,22
EMP005030,Mohamed,Smith,m,"June 14, 1995",emp005030@company.lk,N/A,D009,LEGAL,Compliance Officer,full-time,2011/08/10,170367.23,Inactive,,EMP004417,15
EMP006777,Harsha,Wijesinghe,Man,14/12/1984,emp006777@company.lk,0754179926,D002,Humaan Resources,Recruiter,full-time,2022-09-24,208286.41,active,,,5
EMP007740,Dhanuka,Silva,m,05 May 1994,emp007740@company.lk,0764226564,D004,MARKETING,SEO Specialist,,2014-06-10,271239.81,ACTIVE,Kandy,EMP014958,27
EMP003646,Olivia,Kodituwakku,M,21/10/1994,emp003646@company.lk,0758384994,D001,Enginering,TECH LEAD,CONTRACT,29 Jun 2023,144719.4,On Leave,Jaffna,EMP008298,1
EMP000191,Hasini,Hettiarachchi,f,1992-07-11,emp000191@company.lk,0799043272,D003,Slaes,Sales Manager,Full-Time,26 Jan 2021,207668.67,ACTIVE,Negombo,EMP016749,7
EMP002747,Malini,Gamage,Male,1994-02-28,emp002747@company.lk,0786010793,D002,Human Resource,Compensation Analyst,permanent,04-22-2017,281273.01,Terminated,Galle,EMP017590,30
EMP000629,Ryan,Ranasinghe,f,04-03-1983,,0775707576,D007,customer support,Support Team Lead,permanent,20 Aug 2018,90299.28,Inactive,Kurunegala,EMP001786,
EMP016845,Roshan,Kodituwakku,FEMALE,05-15-1985,emp016845@company.lk,0749133234,D009,legal,Contract Manager,permanent,27/08/2010,111856.4,On Leave,Kandy,EMP009977,7
EMP000544,,Ilangasinghe,M,12-19-1974,emp000544@company.lk,0718765169,D012,PROCUREMENT,Procurement Officer,CONTRACT,17/10/2020,213980.68,active,Matara,EMP000520,8
EMP019546,Fathima,Davis,MALE,1992-01-09,emp019546@company.lk,0799458374,D007,Cust Support,Customer Success Manager,Permanent,01-30-2014,303747.17,Terminated,Galle,EMP003731,8
EMP014355,Priya,Fernando,MALE,18/12/1996,emp014355@company.lk,0791787696,D057,it,System Admin,permanent,06-26-2019,192303.8,ACTIVE,Colombo,EMP012876,18
EMP009483,Dinesh,Perera,Female,16 Oct 1988,emp009483@company.lk,0741043730,D002,human resources,Compensation Analyst,full-time,03/12/2018,76865.0,Terminated,Kurunegala,EMP017762,21
EMP018437,James,Mendis,Male,09 Feb 1994,,N/A,D007,customer support,Senior Support Agent,Full-Time,"June 16, 2012",51818.03,active,Gampaha,EMP019162,28
EMP002183,Isabella,Wickramasinghe,f,"March 28, 1984",emp002183@company.lk,0758087165,D007,Customer Support,Support Agent,Full-Time,2020-10-21,73765.64,terminated,Galle,EMP012775,
EMP006155,Sachini,Liyanage,m,,emp006155@company.lk,0731665699,D001,engineering,Tech Lead,Contract,18/10/2017,35332.35,On Leave,Kandy,EMP009321,14
EMP000374,Iresha,Wijesinghe,f,"June 07, 1974",emp000374@company.lk,0773904001,D073,Finance,Finance Manager,CONTRACT,"June 10, 2023",261084.01,Inactive,Colombo,EMP002854,21
EMP017129,Navodya,Thomas,male,1980/11/27,emp017129@company.lk,0773006538,D002,human resources,Compensation Analyst,full-time,2012/07/24,,on leave,Matara,EMP018907,
EMP013027,Asanka,Wilson,m,,emp013027@company.lk,N/A,D006,Operatons,Process Engineer,CONTRACT,2010/04/20,195519.73,terminated,Gampaha,EMP003685,29
EMP016194,Thilina,Silva,Female,08 Oct 1974,,0774200082,D012,Proc,Procurement Officer,Part-Time,"January 07, 2019",58301.9,Active,Colombo,EMP012132,8
EMP014068,Shehan,Abeywickrama,Female,08-01-1986,emp014068@company.lk,0768482728,D005,Fin,Finance Manager,CONTRACT,16 Mar 2023,255908.63,On Leave,Negombo,EMP015069,24
EMP004411,Rangi,Anderson,M,"July 03, 1992",emp004411@company.lk,0763772469,D007,Customer Support,Support Team Lead,Permanent,2012-04-02,339380.95,ACTIVE,Colombo,EMP007586,11
EMP014225,Iresha,Dissanayake,female,13/02/1989,emp014225@company.lk,0753180235,D007,CS,Support Agent,Full-Time,15 Jan 2022,164924.53,on leave,Kandy,,16
EMP011724,Matthew,Davis,f,,emp011724@company.lk,0733182796,D011,Administraton,Records Officer,Part-Time,2012-03-30,208268.73,Active,Negombo,,23
EMP016432,Thisari,Kodituwakku,male,08/02/1998,emp016432@company.lk,0738105341,D010,Research and Development,Research Scientist,,19/10/2017,124636.43,active,Kandy,EMP005558,14
EMP008317,Amelia,Martin,M,1983-02-26,emp008317@company.lk,0765371206,D012,PROCUREMENT,Purchasing Executive,Part-Time,2010-06-03,292286.01,Inactive,,EMP002542,17
EMP001192,Menaka,Weerasinghe,M,"January 06, 1976",emp001192@company.lk,0799057865,D008,Info Tech,Cybersecurity Analyst,Part-Time,"November 20, 2022",184557.96,Active,Kandy,EMP005055,6
EMP000598,Tharushi,,FEMALE,01-19-1970,emp000598@company.lk,0751948011,D003,Slaes,Sales Manager,Permanent,"January 18, 2018",245309.17,Terminated,Kurunegala,EMP018753,7
EMP007425,Sachini,Kodituwakku,f,15/04/1997,emp007425@company.lk,0785791201,D006,OPERATIONS,Supply Chain Analyst,permanent,08 Jun 2020,73427.06,Terminated,Kandy,EMP011796,13
EMP019876,Shalini,Jayawardena,MALE,26 Oct 1974,emp019876@company.lk,0765850190,D062,IT,IT Support,,"February 21, 2013",141581.69,On Leave,Kandy,EMP012577,25
EMP005425,Shehan,Weerasinghe,MALE,1986-08-23,emp005425@company.lk,0789766602,D006,Ops,Process Engineer,CONTRACT,11 Sep 2022,84405.52,active,Kurunegala,EMP001506,4
EMP013350,Nimal,Jones,Woman,1975-05-29,emp013350@company.lk,0757523818,D006,Ops,Supply Chain Analyst,Contract,15/10/2017,70461.89,On Leave,Negombo,EMP016093,19
EMP004074,Shehan,Mendis,Woman,"June 21, 1987",emp004074@company.lk,0790007200,D006,Operatons,Process Engineer,Contract,2019-04-13,220941.83,Terminated,Negombo,EMP012255,6
EMP008364,,Hettiarachchi,Male,"April 05, 1996",emp008364@company.lk,0766259643,D010,Research and Development,Innovation Lead,full-time,2018-11-09,232083.31,Terminated,Colombo,EMP019366,12
EMP004160,Sanduni,Williams,Female,05-25-1994,emp004160@company.lk,0735596905,D009,legal,Paralegal,Permanent,12-26-2022,91603.26,active,Colombo,EMP006711,25
EMP004457,Amelia,Harris,female,27/10/1982,emp004457@company.lk,0785065949,D009,legal,Compliance Officer,CONTRACT,2020-08-28,342958.29,On Leave,Matara,EMP017209,0
EMP007065,Hiruni,Karunaratne,Woman,18 May 1974,emp007065@company.lk,0788787130,D009,Legel,Paralegal,Full-Time,2023-09-30,238860.78,Terminated,Negombo,EMP000040,12
EMP009281,Kithsiri,Gamage,FEMALE,,emp009281@company.lk,0766420354,D010,Research and Development,Lab Technician,CONTRACT,03 Oct 2014,122879.0,On Leave,Gampaha,EMP015489,4
EMP001053,Sanduni,Jones,Woman,10-29-1999,emp001053@company.lk,0777121355,D002,Human Resources,HR Manager,Contract,2018/11/26,37840.56,Active,Jaffna,EMP015532,1
EMP001885,Anjali,Perera,F,1991-09-26,emp001885@company.lk,N/A,D007,customer support,Customer Success Manager,Permanent,"October 29, 2012",179493.97,Active,Jaffna,EMP019314,10
EMP002819,Thilina,Samaraweera,m,"May 05, 1986",emp002819@company.lk,0796611720,D002,H.R.,HR Analyst,full-time,"July 09, 2016",80511.39,Active,Colombo,EMP007832,11
EMP007542,Olivia,Jayawardena,F,05/08/1994,emp007542@company.lk,0773367473,D012,Procurement,Vendor Manager,Part-Time,"August 26, 2012",53002.83,active,Matara,EMP004213,22
EMP016991,Kaveesha,Pathirana,MALE,11-26-1992,emp016991@company.lk,0740596950,D001,Engineerng,Senior Engineer,Contract,2021/09/26,194833.46,on leave,Matara,EMP002815,8
EMP019776,,Dissanayake,F,14 Sep 1989,,0761440114,D005,Fiance,Budget Analyst,full-time,2014-01-05,85300.51,active,Negombo,,19
EMP002733,Fathima,Bandara,f,12-21-1981,,0744329893,D010,Research and Development,Lab Technician,Full-Time,"March 04, 2021",171704.1,Terminated,Matara,,11
EMP009409,Ruwani,Johnson,female,03-07-1991,,0744532138,D003,Sales,Sales Executive,Part-Time,2020-04-16,123881.31,Inactive,,,15
EMP011306,Thisari,Garcia,Female,,emp011306@company.lk,N/A,D003,SALES,Sales Coordinator,Full-Time,2015-06-10,192283.7,Inactive,Kurunegala,,
EMP016257,Dilani,Thomas,male,02-21-1970,emp016257@company.lk,N/A,D002,Human Resources,Recruiter,permanent,03-11-2021,105119.23,on leave,Kurunegala,EMP013886,7
EMP017977,Navodya,Harris,Female,2000-02-24,emp017977@company.lk,0710255833,D006,Operatons,Logistics Coordinator,Part-Time,08-08-2021,193381.96,Inactive,Negombo,EMP019049,26
EMP014341,Sanduni,Karunaratne,male,03-12-1995,emp014341@company.lk,0750948045,D001,engineering,Senior Engineer,full-time,31/03/2018,321552.07,Terminated,Negombo,,2
EMP000554,Dhanuka,Amarasinghe,female,11/07/1974,emp000554@company.lk,0763880436,D003,Sales,Sales Manager,Part-Time,15/04/2011,279328.01,terminated,Colombo,EMP017060,3
EMP012691,Anjali,Gunawardena,m,01-08-1986,emp012691@company.lk,0759112090,D005,finance,Payroll Officer,permanent,11-13-2022,335361.35,On Leave,Matara,EMP003417,20
EMP011598,Hiruni,Mendis,Female,"June 23, 1971",emp011598@company.lk,N/A,D006,operations,Operations Executive,Permanent,01-31-2022,146628.18,Active,Colombo,EMP011617,12
EMP005606,Isuru,Rajapaksa,MALE,"May 01, 1983",emp005606@company.lk,0793651977,D008,Information Technology,IT Support,Contract,06-09-2012,331275.82,Inactive,Jaffna,EMP008275,3
EMP018932,Thisari,Williams,M,"August 04, 1971",emp018932@company.lk,0728195665,D010,Research and Development,R&D Engineer,Permanent,"February 24, 2020",322961.17,terminated,Negombo,EMP018813,17
EMP005499,Sarah,Kodituwakku,male,03-24-2000,emp005499@company.lk,0769307493,D003,Sales,Business Dev Executive,Full-Time,2022/09/21,92411.15,terminated,Gampaha,EMP000495,15
EMP016169,Kithsiri,Dassanayake,f,1971-03-18,emp016169@company.lk,0797545864,D010,RnD,Lab Technician,Full-Time,2013/07/15,111802.42,terminated,Jaffna,EMP017391,22
EMP014963,Dinesh,Smith,Male,"March 24, 1970",emp014963@company.lk,0749792887,D003,Sale,Regional Sales Lead,Contract,28 Jun 2021,51350.41,terminated,,EMP015653,18
EMP001709,Iresha,Davis,MALE,1970-02-27,emp001709@company.lk,0723174133,D002,Humaan Resources,HR Executive,Full-Time,2023/02/13,236621.11,Active,Kurunegala,EMP015852,8
EMP001431,Harper,Davis,Man,2000/01/04,,0794336667,D011,Admin,Records Officer,,08-26-2016,268582.99,Active,Galle,EMP011946,15
EMP001830,Amali,Weerasinghe,f,1984-05-04,emp001830@company.lk,0760839633,D007,Customer Support,Customer Success Manager,permanent,02/06/2024,279441.88,On Leave,Kurunegala,EMP012995,23
EMP009524,Nethmi,Davis,m,04/01/1971,emp009524@company.lk,0751113702,D009,LEGAL,Paralegal,permanent,09-30-2017,230399.29,Active,Kurunegala,EMP005702,14
EMP005531,Amali,Williams,male,1973/11/17,emp005531@company.lk,0769712247,D003,sales,Account Manager,Permanent,12/08/2016,337999.81,on leave,,EMP018010,
EMP019120,Pasindu,Bandara,f,1976-08-05,emp019120@company.lk,0728658252,D002,Human Resource,Recruiter,Full-Time,2013-05-17,53939.75,Inactive,Matara,EMP011604,13
EMP016865,,Wickramasinghe,Man,16/01/1972,emp016865@company.lk,0713689806,D004,Marketing,Brand Manager,Permanent,2013/07/03,310879.93,terminated,Jaffna,EMP002319,18
